Keyword,Seller Name,Product Link,Image URL,Price,Page
clocky,USCCE,https://www.amazon.ca/USCCE-Digital-Alarm-Clock-Wood/dp/B0B462MYQG/ref=sr_1_11?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-11,https://m.media-amazon.com/images/I/61Dt+px3gyL._AC_UL320_.jpg,33.99,1
clocky,ecozy,https://www.amazon.ca/ecozy-Sunrise-Sleepers-Simulation-Controlled/dp/B09YHBRHC4/ref=sr_1_12?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-12,https://m.media-amazon.com/images/I/61k+wQ5S4cL._AC_UL320_.jpg,44.79,1
clocky,Miowachi,https://www.amazon.ca/Miowachi-Sleepers-Non-Ticking-Backlight-Operated/dp/B0B1QGKMT1/ref=ice_ac_b_dpb?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-13,https://m.media-amazon.com/images/I/61YuythmQEL._AC_UL320_.jpg,17.99,1
clocky,Uplayteck,https://www.amazon.ca/Uplayteck-Adjustable-Toddler-Trainer-Bedrooms/dp/B0C5R7S7J5/ref=sr_1_14?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-14,https://m.media-amazon.com/images/I/611dXaOrkhL._AC_UL320_.jpg,31.99,1
clocky,"Loud Vibrating Alarm Clock for Heavy Sleepers, Digital Clock with Bed Shaker for Hearing Impaired & Deaf, Dual Alarms, 7.5’’ LED Display, 5 Brightness, 5 Volume,Phone Charger, Snooze, Battery Backup",https://www.amazon.ca/Vibrating-Sleepers-Digital-Impaired-Brightness/dp/B08BCKHVG5/ref=sr_1_15?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-15,https://m.media-amazon.com/images/I/71ToRSLEzsL._AC_UL320_.jpg,29.99,1
clocky,"Alarm Clock on Wheels | Extra Loud for Heavy Sleeper (Adult or Kid Bed-Room Robot Clockie) Funny, Rolling, Run-Away, Moving, Jumping (White)",https://www.amazon.ca/Sleeper-Bed-Room-Clockie-Rolling-Run-Away/dp/B0C8HX3XGF/ref=sr_1_16?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-16,https://m.media-amazon.com/images/I/516MCXZVCUL._AC_UL320_.jpg,39.00,1
clocky,"Sunrise Alarm Clock for Heavy Sleepers, Wake Up Light with Sunrise/Sunset Simulation, Dual Alarms & Natural Sounds, Snooze & Sleep Aid, FM Radio, 7 Colors Night Light for Bedroom, Ideal for Gift",https://www.amazon.ca/Sunrise-Dekala-Simulation-Brightness-Bedrooms/dp/B081W7P8TS/ref=sr_1_17?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-17,https://m.media-amazon.com/images/I/71-zhRELUQL._AC_UL320_.jpg,54.99,1
clocky,MeesMeek,https://www.amazon.ca/MeesMeek-Digital-Travel-Alarm-Clock/dp/B0BK95CGNG/ref=sr_1_18?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-18,https://m.media-amazon.com/images/I/61cyH1MteBL._AC_UL320_.jpg,18.99,1
clocky,LIORQUE,https://www.amazon.ca/Projection-LIORQUE-Rotatable-4-Level-Digital/dp/B084GS1SVP/ref=sr_1_19?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-19,https://m.media-amazon.com/images/I/71b0n+lOciL._AC_UL320_.jpg,26.17,1
clocky,Mystarry,https://www.amazon.ca/Mystarry-Projection-Alarm-Clock-Adjustable/dp/B0CG5CMY4M/ref=sr_1_20?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-20,https://m.media-amazon.com/images/I/71Prjw+7WJL._AC_UL320_.jpg,29.99,1
clocky,"Alarm Clock, Digital Clock, Small Wall Clock, Battery Operated, Adjustable 3-Level Led Brightness, Dim Night Model, 12/24Hr, Cordless, Constantly 1.2'' Digits Display for Bedroom/Travel",https://www.amazon.ca/Operated-Adjustable-Brightness-Cordless-Constantly/dp/B01IAXYPE0/ref=sr_1_21?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-21,https://m.media-amazon.com/images/I/611DH+RznPL._AC_UL320_.jpg,24.99,1
clocky,Pavlok,https://www.amazon.ca/Pavlok-Shock-Clock-3rd-Generation/dp/B0BGYY45DY/ref=sr_1_22?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-22,https://m.media-amazon.com/images/I/61q6v5JRMGL._AC_UL320_.jpg,157.49,1
clocky,"Newest AMIR Analog Alarm Clock, Silent Non Ticking Small Clock, Travel Alarm Clock with Snooze & Light, Ascending Beep Sounds, Battery Operated Loud Alarm Clock for Bedroon, Bedside, Desk (White)",https://www.amazon.ca/AMIR-Ticking-Ascending-Battery-Operated/dp/B0BFB2L79Q/ref=sr_1_23?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-23,https://m.media-amazon.com/images/I/612pb2U5kBL._AC_UL320_.jpg,14.39,1
clocky,"Metal Desk Clock, rjuwurv Retro Bedroom Table Vintage Analog Alarm Clock, Silent Non-Ticking Gold Clock, Bedside Décor(Milk White)",https://www.amazon.ca/rjuwurv-Bedroom-Vintage-Non-Ticking-Bedside/dp/B09SB6ZY4P/ref=sr_1_24?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-24,https://m.media-amazon.com/images/I/71-MU3ntusL._AC_UL320_.jpg,18.99,1
clocky,Topski,https://www.amazon.ca/Topski-Sleepers-Vibrating-Dimmable-Impaired/dp/B0CFV7GG14/ref=sr_1_25?dib=eyJ2IjoiMSJ9.H06R3tx-13TVIg4rWcLKjnDdz4QaJlhNda2mkpRsEIQqwSOV2R2TKjRakSwW4-DCy06oawjZJ6eMNre2bmUYFUw7MnOc4gwrUnCMR7_y4azvGTl7yGNY9upuuSzF7xdnOplutu-ReIXpyGIie2KG7TdFEOJ01l3i9VHt0jpOwdnDSC1qxZSMaW4oPIkbRM1v2AK52l6CMVQKsOR0Kuhlf74dPCX7xaFjD_d7cJGsAm8B6j1hx9dWOKa2wyJhCRiFqi_doJktd_JqteneEI_OOanbfZ1h1fwomvNkJpzeujc.S4enQXvU8REjQeBR7pZnEesAyDsd7GgTX1RIrYqye40&dib_tag=se&keywords=clocky&qid=1727197147&sr=8-25,https://m.media-amazon.com/images/I/61D4I-Wsf6L._AC_UL320_.jpg,24.99,1
